student_id,study_hours_per_week,attendance_rate,previous_grades,participation_in_extracurricular_activities,parent_education_level,passed,performance
S36899,10.4,75.3,48.1,No,High School,Yes,Low
S36900,0.2,87.0,73.7,No,Master,No,Medium
S36901,9.9,88.6,65.2,No,Master,No,Low
S36902,18.5,70.4,76.5,No,Master,Yes,Medium
S36903,10.0,63.1,65.2,Yes,Bachelor,Yes,Low
S36904,6.1,63.1,88.2,Yes,Associate,Yes,High
S36905,9.9,37.9,59.9,No,Associate,Yes,Low
S36906,9.7,90.6,80.7,Yes,Master,No,High
S36907,21.0,59.7,32.1,Yes,Doctorate,No,Low
S36908,8.3,41.6,62.6,Yes,Bachelor,Yes,Medium
S36909,4.0,81.5,84.0,Yes,Associate,Yes,High
S36910,10.1,81.3,68.6,Yes,Master,No,Medium
S36911,10.0,91.9,65.2,Yes,Master,Yes,Low
S36912,12.8,111.3,95.7,No,Doctorate,No,High
S36913,13.8,75.8,44.3,Yes,Associate,No,Low
S36914,19.8,69.0,111.8,No,High School,No,High
S36915,7.0,67.2,65.2,No,Bachelor,No,Low
S36916,6.6,69.1,72.7,No,Bachelor,No,Medium
S36917,0.7,60.2,42.3,No,Master,No,Low
S36918,13.3,66.3,80.4,Yes,Bachelor,Yes,High
S36919,5.6,60.6,82.1,No,Associate,Yes,High
S36920,14.5,54.2,58.7,Yes,Bachelor,No,Low
S36921,7.5,109.7,87.8,No,Master,Yes,High
S36922,18.6,102.7,45.3,No,High School,No,Low
S36923,10.0,37.7,65.7,No,Master,No,Medium
S36924,15.1,81.4,86.9,No,Doctorate,Yes,High
S36925,14.5,73.7,55.0,No,Master,No,Low
S36926,12.6,77.9,59.7,Yes,Doctorate,No,Low
S36927,4.4,46.0,56.4,No,Associate,Yes,Low
S36928,12.7,38.1,59.7,Yes,Master,Yes,Low
S36929,10.6,75.3,63.6,Yes,Doctorate,Yes,Medium
S36930,-1.0,67.6,59.7,No,Bachelor,No,Low
S36931,17.8,64.0,103.3,Yes,High School,Yes,High
S36932,8.3,70.9,65.2,Yes,Bachelor,No,Low
S36933,17.4,87.0,61.7,Yes,Doctorate,Yes,Medium
S36934,9.7,92.6,51.6,No,High School,Yes,Low
S36935,10.0,55.4,45.3,Yes,Associate,No,Low
S36936,5.7,57.3,72.2,No,Doctorate,Yes,Medium
S36937,11.1,75.3,88.3,Yes,Master,Yes,High
S36938,10.7,99.5,94.8,No,Associate,Yes,High
S36939,10.0,70.7,65.2,No,Bachelor,Yes,Low
S36940,5.7,77.9,65.3,No,Master,Yes,Medium
S36941,-5.3,47.7,86.1,Yes,Master,No,High
S36942,5.8,31.1,63.7,Yes,Associate,No,Medium
S36943,13.5,121.3,84.8,Yes,Bachelor,Yes,High
S36944,3.0,80.5,55.6,No,Associate,Yes,Low
S36945,4.1,54.6,90.0,No,High School,Yes,High
S36946,2.8,32.1,63.1,No,Doctorate,Yes,Medium
S36947,11.0,103.9,85.3,Yes,High School,No,High
S36948,5.5,56.1,91.7,No,Master,No,High
S36949,16.1,56.1,68.4,Yes,Bachelor,Yes,Medium
S36950,13.7,60.7,65.7,No,Doctorate,Yes,Medium
S36951,11.0,77.7,85.6,Yes,High School,No,High
S36952,10.0,87.8,76.4,No,Associate,Yes,Medium
S36953,6.2,69.0,84.9,Yes,High School,No,High
S36954,6.2,54.0,77.5,No,Master,No,Medium
S36955,13.6,121.0,70.6,Yes,Bachelor,Yes,Medium
S36956,14.6,65.2,77.6,Yes,Doctorate,Yes,Medium
S36957,13.5,75.2,68.0,Yes,High School,Yes,Medium
S36958,7.6,45.0,49.1,No,Bachelor,No,Low
S36959,10.0,86.6,71.7,No,High School,Yes,Medium
S36960,5.3,96.8,58.1,Yes,Master,No,Low
S36961,13.8,57.8,53.1,No,Doctorate,Yes,Low
S36962,0.2,38.2,61.0,No,Master,No,Medium
S36963,-1.0,67.4,47.5,No,High School,No,Low
S36964,-0.0,112.9,18.5,Yes,Associate,Yes,Low
S36965,-0.7,75.3,75.7,Yes,High School,Yes,Medium
S36966,16.8,125.7,56.5,Yes,Master,Yes,Low
S36967,10.0,63.8,69.3,Yes,High School,Yes,Medium
S36968,4.0,38.5,62.6,Yes,High School,Yes,Medium
S36969,9.5,64.8,80.3,No,Associate,Yes,High
S36970,17.3,37.6,58.0,No,Doctorate,No,Low
S36971,12.5,60.6,46.1,No,Master,No,Low
S36972,20.6,82.6,77.8,No,Doctorate,Yes,Medium
S36973,9.4,65.7,29.4,No,High School,No,Low
S36974,6.7,97.0,68.3,No,Bachelor,Yes,Medium
S36975,4.6,64.3,68.1,Yes,Master,Yes,Medium
S36976,10.0,45.2,74.7,No,Doctorate,No,Medium
S36977,14.7,78.0,101.1,No,Associate,Yes,High
S36978,10.5,72.0,59.3,No,Doctorate,Yes,Low
S36979,8.2,74.5,72.0,No,Doctorate,Yes,Medium
S36980,16.3,49.5,74.7,No,Bachelor,Yes,Medium
S36981,12.6,80.4,66.4,Yes,Doctorate,No,Medium
S36982,9.4,102.8,52.6,No,Bachelor,No,Low
S36983,6.2,48.7,41.8,No,Bachelor,Yes,Low
S36984,8.7,36.8,54.6,Yes,Associate,Yes,Low
S36985,12.4,44.1,44.3,Yes,Bachelor,Yes,Low
S36986,6.1,74.4,46.0,No,Master,Yes,Low
S36987,3.8,42.8,65.8,Yes,Master,Yes,Medium
S36988,7.6,81.5,45.4,Yes,Associate,No,Low
S36989,9.8,82.1,74.2,No,Master,No,Medium
S36990,16.8,82.3,48.1,Yes,Bachelor,Yes,Low
S36991,4.2,126.8,77.4,No,Master,Yes,Medium
S36992,11.1,37.7,65.2,Yes,Master,Yes,Low
S36993,8.6,40.9,75.4,No,Doctorate,No,Medium
S36994,8.9,100.6,68.0,No,High School,Yes,Medium
S36995,17.7,85.7,73.6,No,Master,Yes,Medium
S36996,10.4,75.3,58.8,Yes,Associate,No,Low
S36997,5.4,34.2,57.7,No,Master,No,Low
S36998,14.4,47.8,91.2,No,Doctorate,No,High
S36999,14.1,94.6,49.9,No,Doctorate,No,Low
S37000,5.0,71.7,53.0,No,Master,No,Low
S37001,4.0,101.3,35.6,No,Associate,No,Low
S37002,12.1,66.7,54.1,Yes,Associate,Yes,Low
S37003,9.8,70.8,42.8,No,Bachelor,No,Low
S37004,7.6,120.8,89.9,Yes,Bachelor,No,High
S37005,15.3,54.2,65.2,Yes,High School,No,Low
S37006,7.0,89.8,55.6,No,Associate,No,Low
S37007,12.1,43.7,77.1,No,Bachelor,Yes,Medium
S37008,15.9,57.7,23.0,Yes,Bachelor,No,Low
S37009,8.3,89.7,48.5,Yes,Bachelor,No,Low
S37010,0.9,46.7,75.9,No,Bachelor,Yes,Medium
S37011,8.0,92.5,47.6,No,Master,Yes,Low
S37012,10.9,70.6,55.3,No,High School,Yes,Low
S37013,15.0,55.5,79.1,No,Associate,No,Medium
S37014,7.4,72.9,70.8,No,Bachelor,Yes,Medium
S37015,18.6,63.3,46.5,Yes,Master,Yes,Low
S37016,3.5,60.8,59.5,Yes,Bachelor,No,Low
S37017,10.8,65.1,55.6,No,Doctorate,Yes,Low
S37018,8.8,47.1,54.6,Yes,Bachelor,No,Low
S37019,16.7,39.7,56.0,No,Master,No,Low
S37020,2.6,32.5,83.4,No,Bachelor,No,High
S37021,12.1,85.1,53.0,No,Doctorate,No,Low
S37022,8.8,83.6,82.7,Yes,Doctorate,No,High
S37023,17.6,59.1,77.9,No,Doctorate,No,Medium
S37024,5.9,72.4,79.4,Yes,Bachelor,No,Medium
S37025,12.1,102.7,72.9,Yes,High School,Yes,Medium
S37026,5.8,62.5,73.0,No,Bachelor,Yes,Medium
S37027,10.9,69.7,68.2,No,Bachelor,Yes,Medium
S37028,8.2,113.8,57.2,Yes,Doctorate,Yes,Low
S37029,8.1,82.8,88.7,Yes,Bachelor,Yes,High
S37030,10.0,93.1,58.8,No,Doctorate,Yes,Low
S37031,12.1,89.2,65.2,No,Bachelor,Yes,Low
S37032,4.6,85.1,75.0,Yes,Bachelor,Yes,Medium
S37033,10.0,60.5,72.0,Yes,High School,Yes,Medium
S37034,2.2,55.5,45.8,No,Bachelor,No,Low
S37035,4.7,88.5,62.4,No,Bachelor,Yes,Medium
S37036,12.5,85.5,62.1,Yes,Bachelor,Yes,Medium
S37037,12.3,79.6,84.6,No,Associate,No,High
S37038,13.3,80.8,72.1,Yes,Bachelor,No,Medium
S37039,4.9,59.6,91.5,Yes,Bachelor,No,High
S37040,11.1,51.4,63.7,Yes,Master,No,Medium
S37041,6.9,60.3,64.2,Yes,Master,Yes,Medium
S37042,10.0,70.0,63.8,No,Associate,No,Medium
S37043,12.1,63.1,71.8,No,High School,Yes,Medium
S37044,6.7,106.4,65.2,No,Master,Yes,Low
S37045,15.2,104.5,66.6,Yes,Bachelor,Yes,Medium
S37046,12.5,92.1,51.7,No,Associate,No,Low
S37047,3.1,99.4,69.9,No,Doctorate,No,Medium
S37048,1.6,49.1,54.9,No,Master,Yes,Low
S37049,3.3,89.4,56.8,No,Bachelor,No,Low
S37050,18.2,74.3,67.9,Yes,Bachelor,No,Medium
S37051,10.0,65.8,92.3,No,Master,No,High
S37052,19.4,69.3,60.7,Yes,Bachelor,Yes,Medium
S37053,4.7,69.6,69.5,Yes,Master,No,Medium
S37054,4.1,67.4,64.7,Yes,Master,Yes,Medium
S37055,14.4,62.7,75.1,Yes,High School,No,Medium
S37056,14.6,75.3,30.7,No,Master,Yes,Low
S37057,12.8,43.6,65.2,Yes,Master,Yes,Low
S37058,13.4,83.0,63.1,Yes,Bachelor,No,Medium
S37059,6.0,18.8,68.8,Yes,Associate,No,Medium
S37060,14.2,113.9,76.5,Yes,Bachelor,Yes,Medium
S37061,11.2,62.6,85.6,No,Associate,No,High
S37062,8.2,39.0,66.5,No,Bachelor,No,Medium
S37063,10.5,85.4,65.2,No,High School,No,Low
S37064,15.3,72.3,65.2,Yes,Doctorate,Yes,Low
S37065,12.0,75.3,82.1,Yes,Doctorate,Yes,High
S37066,-0.8,63.5,71.4,No,Associate,Yes,Medium
S37067,14.5,73.2,70.1,Yes,Associate,Yes,Medium
S37068,14.1,96.7,85.7,No,Bachelor,Yes,High
S37069,8.1,22.1,71.7,Yes,Doctorate,No,Medium
S37070,10.6,81.4,72.9,Yes,Doctorate,No,Medium
S37071,10.6,107.9,51.3,No,Associate,Yes,Low
S37072,0.1,58.7,65.1,No,Master,No,Medium
S37073,8.0,90.0,60.1,Yes,High School,No,Medium
S37074,8.2,75.3,79.3,No,Bachelor,Yes,Medium
S37075,9.2,112.6,73.1,Yes,Bachelor,No,Medium
S37076,7.4,79.7,74.6,No,Master,Yes,Medium
S37077,13.3,89.1,61.6,No,High School,Yes,Medium
S37078,6.0,96.3,58.8,No,Doctorate,No,Low
S37079,14.6,87.3,69.6,Yes,Associate,Yes,Medium
S37080,13.1,57.1,83.2,No,Associate,Yes,High
S37081,16.8,60.4,51.4,No,Associate,Yes,Low
S37082,18.7,80.3,57.9,No,Bachelor,No,Low
S37083,18.7,92.4,65.2,Yes,High School,No,Low
S37084,4.1,81.8,49.5,Yes,Associate,No,Low
S37085,11.7,54.3,82.2,No,Master,No,High
S37086,6.4,70.1,39.9,Yes,Bachelor,No,Low
S37087,26.4,47.3,65.2,No,Bachelor,Yes,Low
S37088,13.1,86.8,77.2,No,Bachelor,No,Medium
S37089,17.1,114.6,57.4,No,High School,No,Low
S37090,12.2,85.5,59.6,Yes,Doctorate,Yes,Low
S37091,-3.2,35.9,39.6,No,Associate,Yes,Low
S37092,6.1,77.1,51.2,Yes,Master,Yes,Low
S37093,6.6,75.3,41.8,Yes,Bachelor,Yes,Low
S37094,8.0,75.3,45.7,Yes,Bachelor,Yes,Low
S37095,11.8,34.1,75.9,No,Master,No,Medium
S37096,12.5,84.6,45.6,No,Bachelor,Yes,Low
S37097,-3.1,94.0,69.3,No,Master,No,Medium
S37098,8.8,75.3,63.3,No,Master,No,Medium
S37099,10.0,57.1,48.6,Yes,High School,Yes,Low
S37100,16.9,68.7,47.3,Yes,Master,Yes,Low
S37101,13.0,109.9,73.7,No,Bachelor,No,Medium
S37102,9.1,69.3,74.9,No,Master,Yes,Medium
S37103,11.1,59.7,82.9,No,Bachelor,Yes,High
S37104,1.6,67.0,62.5,No,High School,No,Medium
S37105,13.3,86.6,65.2,No,Doctorate,Yes,Low
S37106,8.0,34.5,37.5,Yes,High School,No,Low
S37107,10.0,70.4,64.8,Yes,Doctorate,Yes,Medium
S37108,-1.0,68.0,44.1,No,Associate,Yes,Low
S37109,11.4,72.8,56.4,No,Bachelor,No,Low
S37110,6.7,61.1,65.2,Yes,High School,No,Low
S37111,7.0,48.4,49.6,Yes,High School,Yes,Low
S37112,11.8,93.6,85.7,Yes,Doctorate,No,High
S37113,11.4,38.2,102.3,No,Bachelor,Yes,High
S37114,10.1,106.3,86.9,Yes,Doctorate,No,High
S37115,10.0,82.0,86.3,Yes,Bachelor,No,High
S37116,4.7,88.6,72.1,Yes,Bachelor,Yes,Medium
S37117,6.3,76.3,79.3,Yes,Bachelor,No,Medium
S37118,9.0,98.6,77.0,No,Master,No,Medium
S37119,9.8,85.7,58.8,No,Doctorate,No,Low
S37120,9.2,101.1,65.2,No,Doctorate,No,Low
S37121,9.4,91.9,56.5,Yes,Doctorate,Yes,Low
S37122,19.4,97.4,82.7,No,Bachelor,Yes,High
S37123,14.2,60.7,78.0,Yes,Master,Yes,Medium
S37124,15.9,67.4,62.3,Yes,High School,Yes,Medium
S37125,12.3,75.3,47.8,Yes,Associate,No,Low
S37126,10.4,75.1,77.1,Yes,Associate,No,Medium
S37127,12.0,86.5,51.1,Yes,High School,No,Low
S37128,11.1,60.0,71.6,Yes,Doctorate,Yes,Medium
S37129,14.0,74.9,70.2,Yes,Master,No,Medium
S37130,5.1,87.5,67.1,Yes,High School,No,Medium
S37131,13.6,36.7,68.9,No,Master,No,Medium
S37132,10.8,96.1,61.1,Yes,Doctorate,Yes,Medium
S37133,1.0,115.9,51.9,Yes,Bachelor,No,Low
S37134,10.4,56.7,73.2,Yes,Associate,No,Medium
S37135,3.5,104.6,95.0,Yes,Bachelor,No,High
S37136,7.3,79.5,80.2,No,Doctorate,Yes,High
S37137,9.2,57.3,75.4,Yes,High School,No,Medium
S37138,2.5,91.6,58.1,No,High School,Yes,Low
S37139,9.7,113.8,106.9,No,Associate,No,High
S37140,10.3,66.9,73.3,No,Bachelor,Yes,Medium
S37141,13.8,53.7,69.8,Yes,Associate,No,Medium
S37142,7.7,30.3,76.9,No,Bachelor,Yes,Medium
S37143,11.4,72.1,50.1,Yes,Doctorate,No,Low
S37144,10.0,78.3,68.6,Yes,Bachelor,No,Medium
S37145,7.9,111.3,77.8,No,High School,No,Medium
S37146,1.6,112.2,66.3,Yes,Doctorate,No,Medium
S37147,9.4,61.7,42.0,No,Master,No,Low
S37148,13.7,91.2,76.4,No,Bachelor,Yes,Medium
S37149,5.3,52.0,61.3,No,Associate,No,Medium
S37150,8.9,76.5,83.6,No,Associate,Yes,High
S37151,9.6,72.4,64.5,Yes,Associate,No,Medium
S37152,15.5,57.5,52.6,Yes,Doctorate,No,Low
S37153,10.2,72.6,67.9,No,Bachelor,No,Medium
S37154,11.4,91.9,66.8,Yes,Associate,Yes,Medium
S37155,10.0,96.9,79.4,No,High School,No,Medium
S37156,7.5,72.1,72.0,Yes,Bachelor,Yes,Medium
S37157,10.0,73.3,54.1,No,Master,Yes,Low
S37158,8.6,38.2,73.5,No,Master,Yes,Medium
S37159,12.0,80.5,65.2,Yes,Bachelor,No,Low
S37160,10.6,69.7,53.2,No,Doctorate,No,Low
S37161,17.4,73.2,68.0,Yes,Master,No,Medium
S37162,14.7,65.4,49.0,No,Bachelor,No,Low
S37163,16.2,56.0,86.8,Yes,Doctorate,Yes,High
S37164,-0.2,57.5,80.2,Yes,Doctorate,Yes,High
S37165,17.9,61.5,58.5,No,Bachelor,No,Low
S37166,11.3,48.5,57.5,No,Associate,Yes,Low
S37167,12.0,80.8,64.4,No,Bachelor,Yes,Medium
S37168,14.5,86.2,64.3,No,Bachelor,Yes,Medium
S37169,10.1,72.2,61.9,Yes,Associate,No,Medium
S37170,4.6,78.5,64.4,No,Master,No,Medium
S37171,17.2,70.4,65.2,Yes,Bachelor,Yes,Low
S37172,6.2,97.8,48.6,Yes,Master,Yes,Low
S37173,5.1,76.1,49.3,No,Doctorate,No,Low
S37174,8.8,80.6,68.1,No,Doctorate,No,Medium
S37175,8.1,91.1,81.1,No,Doctorate,Yes,High
S37176,10.0,74.5,97.7,Yes,Bachelor,Yes,High
S37177,9.5,102.9,89.0,No,Associate,Yes,High
S37178,10.0,61.7,53.0,Yes,Bachelor,Yes,Low
S37179,12.3,109.5,83.0,No,Bachelor,Yes,High
S37180,5.7,71.1,67.3,Yes,Bachelor,No,Medium
S37181,6.4,61.9,73.6,Yes,Associate,No,Medium
S37182,10.0,43.6,89.2,Yes,High School,Yes,High
S37183,8.1,92.4,84.3,No,Associate,Yes,High
S37184,7.4,67.7,55.9,Yes,Bachelor,No,Low
S37185,4.5,77.9,60.5,No,Master,Yes,Medium
S37186,11.5,80.2,63.7,Yes,High School,Yes,Medium
S37187,7.7,65.2,67.7,No,Doctorate,No,Medium
S37188,5.2,96.5,71.3,Yes,Doctorate,Yes,Medium
S37189,12.4,84.1,87.8,No,Associate,Yes,High
S37190,14.2,58.0,63.3,No,High School,Yes,Medium
S37191,10.0,48.1,59.5,Yes,High School,No,Low
S37192,18.9,90.6,67.7,No,Bachelor,No,Medium
S37193,21.1,70.2,56.7,Yes,Master,Yes,Low
S37194,12.5,89.0,88.0,No,Master,No,High
S37195,7.7,70.0,48.2,No,Associate,No,Low
S37196,11.3,79.2,33.7,No,High School,Yes,Low
S37197,3.9,75.3,52.2,No,Doctorate,No,Low
S37198,5.6,45.0,33.8,Yes,High School,Yes,Low
S37199,1.6,108.7,70.1,No,Doctorate,No,Medium
S37200,6.9,82.5,46.0,Yes,High School,Yes,Low
S37201,3.8,34.1,96.3,No,Master,No,High
S37202,13.1,102.0,68.2,Yes,Bachelor,No,Medium
S37203,6.3,94.8,60.4,No,Bachelor,No,Medium
S37204,11.4,71.2,46.8,Yes,Associate,No,Low
S37205,13.7,102.9,67.9,No,Associate,Yes,Medium
S37206,15.9,62.2,91.5,Yes,Master,No,High
S37207,8.2,72.4,65.2,No,High School,No,Low
S37208,11.6,121.9,77.1,No,Bachelor,Yes,Medium
S37209,11.7,85.4,52.4,No,Bachelor,No,Low
S37210,16.4,96.7,82.1,Yes,High School,Yes,High
S37211,13.9,91.3,53.4,No,Bachelor,Yes,Low
S37212,16.5,47.3,87.8,No,Master,Yes,High
S37213,1.7,81.0,73.9,No,Bachelor,Yes,Medium
S37214,6.7,79.1,49.7,No,Master,Yes,Low
S37215,15.2,98.7,50.8,No,Bachelor,Yes,Low
S37216,12.9,105.0,61.7,No,Bachelor,Yes,Medium
S37217,9.4,100.8,49.2,No,Doctorate,Yes,Low
S37218,7.6,65.5,40.9,Yes,Bachelor,Yes,Low
S37219,13.9,46.3,83.5,Yes,Master,Yes,High
S37220,0.1,85.0,35.9,No,Bachelor,Yes,Low
S37221,14.0,73.2,89.3,No,High School,No,High
S37222,10.5,54.0,58.6,Yes,High School,No,Low
S37223,7.6,61.1,71.8,Yes,Master,No,Medium
S37224,10.0,73.8,65.2,No,Associate,Yes,Low
S37225,10.0,80.2,75.3,Yes,Associate,Yes,Medium
S37226,10.1,63.9,55.3,No,High School,No,Low
S37227,9.8,74.7,91.8,Yes,Associate,No,High
S37228,13.7,73.5,37.3,No,Bachelor,Yes,Low
S37229,10.8,80.5,68.3,No,Bachelor,No,Medium
S37230,0.5,55.5,84.3,No,Bachelor,No,High
S37231,10.0,61.0,58.0,Yes,Bachelor,No,Low
S37232,4.6,102.0,49.4,Yes,High School,Yes,Low
S37233,10.0,75.3,46.3,Yes,Bachelor,No,Low
S37234,12.8,84.5,63.5,No,Associate,No,Medium
S37235,18.4,50.6,35.1,Yes,High School,Yes,Low
S37236,4.9,98.8,36.3,Yes,Master,No,Low
S37237,16.5,98.0,55.3,Yes,Master,No,Low
S37238,0.3,81.0,58.3,Yes,Doctorate,No,Low
S37239,10.1,62.7,69.8,Yes,Doctorate,Yes,Medium
S37240,11.2,46.3,60.1,Yes,Doctorate,Yes,Medium
S37241,11.2,120.5,54.7,No,Master,No,Low
S37242,8.5,66.9,83.8,Yes,High School,Yes,High
S37243,10.6,46.3,70.3,No,Master,No,Medium
S37244,3.8,63.1,92.9,Yes,Master,No,High
S37245,14.3,83.0,64.7,No,Master,No,Medium
S37246,11.2,50.1,40.3,Yes,High School,No,Low
S37247,11.8,63.2,54.6,No,Associate,No,Low
S37248,8.6,46.2,47.1,Yes,High School,No,Low
S37249,8.4,103.9,67.0,Yes,Associate,No,Medium
S37250,12.6,75.3,67.4,No,Bachelor,Yes,Medium
S37251,17.9,46.0,46.6,No,Master,No,Low
S37252,3.0,57.0,61.6,No,High School,Yes,Medium
S37253,2.8,62.1,71.6,No,Bachelor,Yes,Medium
S37254,11.3,75.5,50.1,No,Doctorate,No,Low
S37255,8.3,56.8,113.4,No,Doctorate,No,High
S37256,10.6,67.7,57.5,No,High School,Yes,Low
S37257,9.9,150.0,62.1,Yes,Master,Yes,Medium
S37258,13.1,46.3,54.8,Yes,Associate,No,Low
S37259,8.6,56.7,44.1,No,Associate,Yes,Low
S37260,10.0,59.6,53.3,Yes,Bachelor,No,Low
S37261,6.1,50.6,56.7,No,Bachelor,Yes,Low
S37262,9.2,46.1,70.8,No,Bachelor,No,Medium
S37263,3.7,63.1,66.4,No,Bachelor,Yes,Medium
S37264,9.8,92.3,46.8,Yes,Bachelor,Yes,Low
S37265,10.3,72.0,71.8,No,Master,Yes,Medium
S37266,8.2,11.3,66.1,Yes,Associate,Yes,Medium
S37267,11.0,95.2,83.3,Yes,Master,No,High
S37268,1.9,61.1,95.4,Yes,Bachelor,No,High
S37269,5.2,103.8,74.8,Yes,Associate,No,Medium
S37270,4.3,91.1,75.4,No,Bachelor,No,Medium
S37271,14.4,68.9,53.4,Yes,Doctorate,Yes,Low
S37272,10.0,71.1,62.9,No,Master,No,Medium
S37273,5.6,52.2,27.7,Yes,High School,Yes,Low
S37274,8.8,88.0,57.8,Yes,Associate,No,Low
S37275,6.5,107.3,72.6,Yes,Bachelor,No,Medium
S37276,11.1,75.3,65.2,No,Associate,No,Low
S37277,7.0,62.9,61.2,Yes,High School,No,Medium
S37278,11.4,114.5,60.7,Yes,High School,No,Medium
S37279,13.3,76.7,58.6,No,Doctorate,No,Low
S37280,3.9,75.3,51.3,Yes,Bachelor,No,Low
S37281,11.4,47.7,50.5,No,Doctorate,Yes,Low
S37282,1.0,109.1,51.8,No,Bachelor,No,Low
S37283,8.7,84.5,83.9,No,Bachelor,Yes,High
S37284,8.4,54.0,62.1,No,Master,No,Medium
S37285,8.9,81.7,65.2,No,Bachelor,No,Low
S37286,8.4,58.4,49.6,No,Master,No,Low
S37287,7.5,75.3,35.9,No,Master,No,Low
S37288,8.7,68.1,59.6,Yes,Doctorate,No,Low
S37289,11.2,74.8,55.2,No,Associate,No,Low
S37290,11.3,43.7,67.5,Yes,Master,Yes,Medium
S37291,10.6,49.9,76.2,No,High School,No,Medium
S37292,7.1,55.0,52.9,No,Master,Yes,Low
S37293,15.4,75.3,61.6,No,Doctorate,Yes,Medium
S37294,17.6,77.6,80.7,Yes,Bachelor,Yes,High
S37295,3.6,46.1,54.5,Yes,Doctorate,Yes,Low
S37296,10.8,63.4,46.3,No,Associate,Yes,Low
S37297,7.7,65.6,71.3,Yes,Doctorate,Yes,Medium
S37298,14.6,40.2,82.1,Yes,Master,Yes,High
S37299,9.9,79.5,81.2,Yes,High School,Yes,High
S37300,10.3,86.9,54.4,No,Doctorate,Yes,Low
S37301,12.5,75.3,48.7,Yes,Associate,Yes,Low
S37302,8.5,48.6,61.2,Yes,Bachelor,Yes,Medium
S37303,18.4,87.0,65.4,Yes,Master,Yes,Medium
S37304,12.5,73.0,64.7,No,Bachelor,No,Medium
S37305,14.7,94.7,56.3,Yes,High School,No,Low
S37306,8.9,84.6,82.6,Yes,Doctorate,Yes,High
S37307,9.4,81.2,85.0,Yes,Master,Yes,High
S37308,10.0,69.4,44.5,No,Doctorate,No,Low
S37309,13.6,94.1,50.6,No,Bachelor,Yes,Low
S37310,3.8,52.1,61.4,No,Doctorate,No,Medium
S37311,10.6,49.7,63.3,Yes,Associate,No,Medium
S37312,12.4,129.8,72.3,Yes,Associate,Yes,Medium
S37313,9.3,36.1,59.2,No,Bachelor,Yes,Low
S37314,11.9,51.2,61.7,Yes,Bachelor,Yes,Medium
S37315,9.6,91.1,29.7,No,High School,No,Low
S37316,-1.2,42.5,83.2,No,High School,Yes,High
S37317,3.4,89.7,38.1,No,Associate,Yes,Low
S37318,14.9,99.5,38.1,Yes,Doctorate,Yes,Low
S37319,8.8,101.9,41.1,Yes,Bachelor,No,Low
S37320,10.9,76.3,51.9,Yes,Doctorate,No,Low
S37321,10.0,51.5,80.2,Yes,High School,No,High
S37322,5.9,56.7,80.2,No,High School,No,High
S37323,7.7,100.3,56.8,No,High School,No,Low
S37324,11.6,37.7,42.2,Yes,High School,No,Low
S37325,12.2,91.5,70.1,Yes,Doctorate,Yes,Medium
S37326,20.9,42.8,59.9,Yes,High School,Yes,Low
S37327,7.6,73.1,77.6,No,High School,Yes,Medium
S37328,18.4,62.5,46.2,No,Bachelor,Yes,Low
S37329,10.0,66.1,60.3,Yes,Bachelor,No,Medium
S37330,12.4,101.8,75.6,No,Bachelor,Yes,Medium
S37331,10.9,75.3,79.1,No,Associate,No,Medium
S37332,9.4,95.9,86.1,No,Master,Yes,High
S37333,10.0,60.6,86.3,Yes,High School,No,High
S37334,6.9,80.2,62.6,Yes,Associate,Yes,Medium
S37335,14.5,72.5,79.2,No,Bachelor,Yes,Medium
S37336,5.8,47.5,80.0,Yes,Master,Yes,High
S37337,10.0,48.0,46.5,No,Doctorate,Yes,Low
S37338,13.8,69.7,74.0,Yes,Bachelor,No,Medium
S37339,16.9,67.1,61.7,No,Bachelor,No,Medium
S37340,14.9,75.3,74.6,Yes,Bachelor,No,Medium
S37341,12.9,37.9,72.3,Yes,Associate,No,Medium
S37342,6.8,58.4,80.9,No,Doctorate,No,High
S37343,6.1,83.6,74.5,No,Associate,No,Medium
S37344,4.3,70.0,60.6,Yes,Bachelor,Yes,Medium
S37345,3.8,45.9,68.0,No,Doctorate,No,Medium
S37346,10.0,82.2,52.6,Yes,Bachelor,Yes,Low
S37347,6.4,92.0,84.3,Yes,Doctorate,Yes,High
S37348,16.0,55.0,78.6,No,Doctorate,No,Medium
S37349,7.1,94.3,45.9,No,Doctorate,No,Low
S37350,10.5,63.1,70.1,Yes,Master,No,Medium
S37351,8.7,67.9,87.6,Yes,High School,Yes,High
S37352,3.0,64.3,76.3,Yes,Doctorate,Yes,Medium
S37353,15.4,95.3,71.8,No,Doctorate,No,Medium
S37354,13.5,71.7,74.8,Yes,High School,No,Medium
S37355,14.1,90.5,67.1,No,Doctorate,No,Medium
S37356,13.0,65.3,54.0,Yes,Bachelor,Yes,Low
S37357,6.2,82.2,59.0,No,Doctorate,Yes,Low
S37358,6.3,53.3,54.8,No,Bachelor,No,Low
S37359,12.3,75.3,70.9,Yes,Associate,Yes,Medium
S37360,17.7,68.9,84.1,No,Master,No,High
S37361,11.9,100.0,81.7,No,High School,Yes,High
S37362,14.9,74.0,47.9,Yes,High School,Yes,Low
S37363,7.4,76.9,52.2,Yes,Bachelor,No,Low
S37364,15.5,120.7,56.3,No,Bachelor,No,Low
S37365,7.9,89.9,68.1,Yes,Associate,Yes,Medium
S37366,11.2,78.9,51.7,No,Doctorate,Yes,Low
